StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-04-30T01:00:00Z,APXMIDP,2026-04-30,5,73.92,2005.950
2026-04-30T01:00:00Z,N2EXMIDP,2026-04-30,5,0.00,0.000
2026-04-30T00:30:00Z,APXMIDP,2026-04-30,4,78.65,1800.450
2026-04-30T00:30:00Z,N2EXMIDP,2026-04-30,4,0.00,0.000
2026-04-30T00:00:00Z,APXMIDP,2026-04-30,3,82.41,1826.450
2026-04-30T00:00:00Z,N2EXMIDP,2026-04-30,3,0.00,0.000
2026-04-29T23:30:00Z,APXMIDP,2026-04-30,2,84.41,1542.500
2026-04-29T23:30:00Z,N2EXMIDP,2026-04-30,2,0.00,0.000
2026-04-29T23:00:00Z,APXMIDP,2026-04-30,1,86.12,1573.550
2026-04-29T23:00:00Z,N2EXMIDP,2026-04-30,1,0.00,0.000
2026-04-29T22:30:00Z,APXMIDP,2026-04-29,48,81.95,1677.650
