"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-01-27",36,40708,42752,37761,4924,6606,0,22372,0,11,5453,1281,351,852,0,0,-417,-851,507,614,-165
"2026-01-27",37,40458,42108,37583,4809,6606,0,22372,0,11,5417,1066,344,1016,0,0,-349,-466,386,714,-224
"2026-01-27",38,40129,41564,37321,4693,6606,0,22372,0,11,5393,1037,350,1023,0,0,-347,-391,393,734,-86
"2026-01-27",39,39574,40378,36879,4656,6606,0,22372,0,10,4951,985,582,787,0,0,-107,-47,878,1203,-40
"2026-01-27",40,38223,38933,35673,4619,6606,0,22372,0,8,5008,978,603,776,0,0,-98,-4,907,1228,8
"2026-01-27",41,37282,37939,34779,4527,6606,0,22372,0,8,5225,1050,793,365,0,0,-3,-5,861,943,-41
"2026-01-27",42,36105,36796,33723,4435,6606,0,22372,0,8,5129,1060,793,347,0,0,0,-4,851,926,-79
"2026-01-27",43,34519,35131,32290,4260,6606,0,22372,0,7,5030,700,336,245,0,0,75,-5,601,1045,5
"2026-01-27",44,32706,33316,30607,4084,6606,0,22372,0,5,5050,652,300,241,0,0,77,-5,582,1054,68
"2026-01-27",45,30795,31484,28945,3865,6606,0,22372,0,7,4987,537,121,240,0,0,-77,-5,446,1054,173
"2026-01-27",46,29452,30143,27747,3645,6606,0,22372,0,4,4732,522,111,236,0,0,-82,-5,435,1059,200
"2026-01-27",47,27786,29130,26116,3439,6606,0,22372,0,4,4319,788,202,-362,0,-52,-322,-4,365,1243,200
"2026-01-27",48,26811,28157,25227,3233,6606,0,22376,0,7,4739,825,211,-393,0,-15,-331,23,358,1259,173
"2026-01-28",1,27642,28564,25873,2957,6606,0,22376,0,4,4592,772,304,96,0,-82,-236,355,277,1315,35
"2026-01-28",2,27920,28828,26099,2680,6606,0,22376,0,4,4761,765,316,105,0,-7,-232,426,279,1322,-65
"2026-01-28",3,28050,28858,26125,2502,6606,0,22376,0,6,4488,1006,501,348,0,0,55,798,547,1415,-202
"2026-01-28",4,27369,28216,25557,2323,6606,0,22376,0,8,4456,1039,522,360,0,0,66,833,572,1421,-239
"2026-01-28",5,27173,28125,25323,2189,6606,0,22376,0,73,4071,1425,825,437,0,0,313,695,833,1421,-279
"2026-01-28",6,26728,27604,24846,2055,6606,0,22376,0,70,3584,1477,849,439,0,0,322,682,854,1421,-206
"2026-01-28",7,26504,27322,24643,1947,6606,0,22376,0,69,3500,1504,954,627,0,0,326,740,989,1421,-149
"2026-01-28",8,25850,26732,24095,1839,6606,0,22376,0,213,3295,1507,957,634,0,0,324,743,998,1419,-69
"2026-01-28",9,25370,26436,23660,1744,6606,0,22376,0,286,3219,1476,805,540,0,0,-102,693,999,1316,-78
"2026-01-28",10,25766,26772,23912,1649,6606,0,22376,0,284,2875,1469,780,506,0,0,-120,657,980,1297,-2
"2026-01-28",11,25938,27499,24009,1577,6606,0,22376,0,177,2939,780,243,-400,0,56,-384,285,350,913,68
"2026-01-28",12,27440,29082,25307,1504,6606,0,22376,0,187,2590,682,183,-454,0,11,-401,209,296,884,177
"2026-01-28",13,30045,33205,27633,1438,6606,0,22376,0,19,2772,-27,-641,-517,0,0,-978,-168,-210,801,195
"2026-01-28",14,32559,35981,29904,1372,6606,0,22376,0,15,2629,-139,-699,-493,0,18,-1005,-230,-241,789,195
"2026-01-28",15,36117,38773,33193,1244,6606,0,22376,0,8,2497,194,-748,-3,0,122,-693,-434,-170,568,195
"2026-01-28",16,37373,39991,34230,1116,6606,0,22376,0,6,2378,263,-743,0,0,32,-681,-429,-159,549,195
"2026-01-28",17,38777,40473,35433,1044,6606,113,22376,0,9,2175,288,-450,267,0,1,-585,-52,79,420,195
"2026-01-28",18,38908,40514,35550,971,6606,984,22376,0,7,1997,291,-412,286,0,64,-582,-5,107,421,152
"2026-01-28",19,38950,40402,35605,911,6606,2323,22376,0,10,1792,513,218,-97,0,5,-739,-6,528,819,23
"2026-01-28",20,38063,39531,34693,851,6606,3551,22376,0,13,1714,544,273,-104,0,0,-745,-6,559,842,0
"2026-01-28",21,37136,39100,33732,798,6606,4608,22376,0,13,1580,1000,710,-596,0,0,-749,-6,701,613,55
"2026-01-28",22,36492,38551,33157,745,6606,5479,22376,0,12,1453,1062,737,-672,0,0,-749,-26,710,591,104
"2026-01-28",23,35900,38532,32495,694,6606,6054,22376,0,9,1276,1260,668,-869,0,0,-877,-277,683,371,138
"2026-01-28",24,35425,38128,31951,642,6606,6620,22376,0,9,1380,1287,667,-876,0,0,-882,-336,686,358,181
"2026-01-28",25,35432,38608,31873,636,6606,6763,22376,0,9,1195,1361,823,-952,0,0,-923,-692,883,464,195
"2026-01-28",26,35156,38367,31619,629,6606,6776,22376,0,9,1247,1372,824,-956,0,0,-925,-721,890,463,200
"2026-01-28",27,35287,38188,31815,643,6606,6059,22376,0,9,1231,1230,481,-803,0,0,-954,-535,732,124,200
"2026-01-28",28,35217,38071,31741,657,6606,5439,22376,0,9,1301,1211,460,-798,0,0,-956,-491,719,107,200
"2026-01-28",29,35276,37705,31762,671,6606,4361,22376,0,9,1150,1260,556,-645,0,0,-949,-226,633,349,200
"2026-01-28",30,35519,37926,32055,684,6606,3168,22376,0,9,1273,1266,573,-639,0,51,-948,-211,637,366,169
"2026-01-28",31,36621,38825,33161,686,6606,2356,22376,0,9,1455,1303,966,-472,0,20,-692,-431,931,390,37
"2026-01-28",32,38001,40203,34484,687,6606,1391,22376,0,5,1536,1308,986,-455,0,14,-682,-429,951,400,-31
"2026-01-28",33,39364,40724,35736,752,6606,328,22376,0,5,1366,982,761,-107,0,112,-589,-51,996,717,-8
"2026-01-28",34,40627,42018,36895,817,6606,6,22376,0,3,1628,936,728,-104,0,22,-584,21,978,745,-100
"2026-01-28",35,41854,42758,37920,913,6606,0,22376,0,8,1402,531,91,555,0,0,-221,327,255,958,-75
"2026-01-28",36,42173,43170,38269,1009,6606,0,22376,0,8,1508,476,42,654,0,0,-207,383,209,977,-182
"2026-01-28",37,41957,42975,38195,1078,6606,0,22376,0,13,1573,271,-144,868,0,0,-39,609,200,1134,-222
"2026-01-28",38,41586,42519,37917,1146,6606,0,22376,0,12,1759,243,-151,876,0,0,-32,637,199,1142,-138
"2026-01-28",39,40979,41888,37414,1147,6606,0,22376,0,9,1692,687,45,1013,0,-53,376,639,203,1035,-247
"2026-01-28",40,40460,41363,36942,1147,6606,0,22376,0,10,1709,748,58,1018,0,-10,393,644,204,1029,-283
"2026-01-28",41,39131,39936,35703,1155,6606,0,22376,0,9,1630,938,54,1056,0,-32,138,711,197,1088,-164
"2026-01-28",42,37394,38030,34063,1163,6606,0,22376,0,9,2064,964,55,1057,0,0,128,731,194,1095,-27
"2026-01-28",43,35720,36334,32600,1158,6606,0,22376,0,9,2101,817,91,1058,0,0,168,882,120,1165,-5
"2026-01-28",44,33880,34490,30872,1152,6606,0,22376,0,10,2064,797,93,1058,0,0,170,909,123,1167,67
"2026-01-28",45,32223,32838,29502,1201,6606,0,22376,0,15,2032,733,84,935,0,0,271,1019,377,1031,56
"2026-01-28",46,30218,30831,27658,1250,6606,0,22376,0,13,2298,724,94,930,0,0,274,1026,395,1018,62
"2026-01-28",47,28681,29292,26203,1284,6606,0,22376,0,11,2184,955,476,871,0,17,82,942,455,958,139
"2026-01-28",48,28145,28863,25695,1318,6606,0,22381,0,118,2326,986,505,868,0,0,75,937,457,955,200
"2026-01-29",1,28173,28938,25804,1344,6606,0,22381,0,165,2484,986,615,653,0,0,124,1006,395,1054,200
"2026-01-29",2,28754,29578,26433,1370,6606,0,22381,0,224,2665,986,619,645,0,62,126,1008,391,1067,200
"2026-01-29",3,28482,29502,26238,1379,6606,0,22381,0,420,2764,625,496,716,0,5,118,915,395,1244,200
"2026-01-29",4,27608,28907,25472,1387,6606,0,22381,0,699,2922,576,486,718,0,35,118,883,392,1257,194
"2026-01-29",5,26744,28326,24709,1453,6606,0,22381,0,982,2939,526,447,758,0,0,56,623,256,1280,84
"2026-01-29",6,26115,27693,24160,1518,6606,0,22381,0,978,2744,520,444,759,0,0,54,561,248,1278,79
"2026-01-29",7,25942,27305,23980,1597,6606,0,22381,0,763,2867,553,457,572,0,0,71,188,300,1125,56
"2026-01-29",8,25513,26988,23613,1676,6606,0,22381,0,875,2806,558,449,554,0,0,72,112,298,1110,67
"2026-01-29",9,24975,26709,23101,1742,6606,0,22381,0,728,3156,338,116,111,0,0,-140,-266,111,980,145
"2026-01-29",10,25083,26864,23111,1807,6606,0,22381,0,685,2897,309,91,104,0,47,-153,-343,97,954,173
"2026-01-29",11,25183,27547,23158,1957,6606,0,22381,0,85,3124,35,1,-266,0,180,-680,-727,-6,330,200
"2026-01-29",12,26403,28915,24274,2107,6606,0,22381,0,51,2908,-12,-26,-287,0,203,-704,-805,-27,282,200
"2026-01-29",13,28947,33725,26672,2186,6606,0,22381,0,99,3283,-1156,-807,215,0,203,-439,-1195,-482,64,200
"2026-01-29",14,31282,36294,28836,2264,6606,0,22381,0,22,3284,-1330,-858,203,0,203,-429,-1258,-515,32,200
"2026-01-29",15,34331,39536,31615,2228,6606,0,22381,0,13,3563,-921,-766,765,0,202,-262,-1429,-644,-570,200
"2026-01-29",16,35994,40821,33172,2191,6606,0,22381,0,10,3916,-510,-746,793,0,202,-266,-1451,-635,-609,200
"2026-01-29",17,37387,41632,34404,2192,6606,39,22381,0,10,3704,-371,-280,600,0,203,-934,-1452,-68,-530,200
"2026-01-29",18,37498,41781,34528,2193,6606,278,22381,0,10,3734,-458,-242,557,0,140,-970,-1452,-32,-519,200
"2026-01-29",19,38081,41999,35128,2244,6606,563,22381,0,3,3737,-52,-20,-473,0,30,-1020,-1452,-6,-292,200
"2026-01-29",20,37826,41739,34807,2295,6606,883,22381,0,6,3660,2,-5,-546,0,145,-1022,-1452,-3,-279,200
"2026-01-29",21,37892,42152,34853,2323,6606,1248,22381,0,3,3385,2,-5,-814,0,203,-1022,-1453,-4,-359,191
"2026-01-29",22,37540,41819,34486,2350,6606,1581,22381,0,5,3308,2,-5,-824,0,200,-1022,-1453,-4,-366,190
"2026-01-29",23,37374,41826,34423,2448,6606,1801,22381,0,5,3208,2,-5,-923,0,194,-1022,-1453,-4,-440,190
"2026-01-29",24,37342,41797,34444,2546,6606,1781,22381,0,10,3430,2,15,-926,0,194,-1022,-1453,13,-444,190
"2026-01-29",25,37895,42273,35037,2573,6606,2188,22381,0,10,3438,383,706,-882,0,193,-1022,-1453,566,-411,190
"2026-01-29",26,37618,41993,34787,2599,6606,2246,22381,0,10,3506,437,748,-880,0,194,-1022,-1453,604,-410,190
"2026-01-29",27,37607,42263,34709,2594,6606,1736,22381,0,6,3528,627,559,-1068,12,193,-1022,-1453,685,-507,190
"2026-01-29",28,37495,42156,34497,2589,6606,1387,22381,0,5,3454,652,552,-1075,150,193,-1022,-1453,689,-506,190
"2026-01-29",29,37712,42096,34699,2653,6606,1036,22381,0,11,3635,627,760,-1076,201,194,-1022,-1453,630,-222,190
"2026-01-29",30,37798,42161,34884,2717,6606,684,22381,0,14,3642,624,775,-1070,197,129,-1022,-1453,625,-204,190
"2026-01-29",31,37853,41445,34935,2745,6606,431,22381,0,15,3507,956,805,-322,131,55,-922,-1453,592,-271,190
"2026-01-29",32,38703,42278,35787,2773,6606,174,22381,0,16,3853,1001,802,-254,58,16,-919,-1453,577,-270,190
"2026-01-29",33,39305,42638,36362,2791,6606,23,22381,0,16,4192,829,635,-303,1,114,-872,-1453,128,-83,190
"2026-01-29",34,40927,44203,37820,2809,6606,0,22381,0,14,4252,804,611,-305,71,23,-870,-1439,106,-48,147
"2026-01-29",35,42129,45349,38816,2891,6606,0,22381,0,14,4444,270,149,-320,49,0,-1017,-1269,346,752,19
"2026-01-29",36,42235,45431,38888,2973,6606,0,22381,0,14,4431,197,115,-321,19,0,-1022,-1217,353,812,-22
"2026-01-29",37,42090,45281,38761,3011,6606,0,22381,0,14,4623,23,26,-521,0,-54,-1022,-824,81,1006,-156
"2026-01-29",38,41543,44756,38308,3048,6606,0,22381,0,14,4738,2,20,-529,0,-10,-1021,-755,62,1009,-284
"2026-01-29",39,40828,43304,37697,3105,6606,0,22381,0,14,4769,2,12,-303,0,0,-765,-491,14,595,-303
"2026-01-29",40,39383,41665,36373,3162,6606,0,22381,0,10,4972,4,28,-293,0,0,-754,-428,21,565,-197
"2026-01-29",41,38773,40050,35892,3167,6606,0,22381,0,6,4941,850,616,-106,-15,0,-415,-51,345,571,-84
"2026-01-29",42,37425,38541,34629,3171,6606,0,22381,0,6,4943,973,649,-104,0,54,-401,-5,361,577,24
"2026-01-29",43,35347,36787,32708,3237,6606,0,22381,0,6,5033,703,395,-271,0,10,-504,-5,138,777,-54
"2026-01-29",44,33935,35418,31482,3303,6606,0,22381,0,9,5075,666,371,-278,-9,0,-509,-5,124,791,-73
"2026-01-29",45,31873,33079,29588,3274,6606,0,22381,0,86,5101,563,182,141,-90,0,-377,-5,89,781,-48
"2026-01-29",46,30217,31208,28086,3244,6606,0,22381,0,11,5304,548,171,152,-9,4,-371,26,91,785,68
"2026-01-29",47,28193,29157,26243,3289,6606,0,22381,0,293,5109,906,253,104,0,1,-71,400,202,990,82
"2026-01-29",48,26709,27676,24927,3334,6606,0,22386,0,307,4896,954,260,102,0,0,-60,450,215,1009,39
"2026-01-30",1,27224,28199,25350,3340,6606,0,22386,0,340,4814,955,318,2,0,0,40,505,416,1176,-35
"2026-01-30",2,27990,29022,26125,3345,6606,0,22386,0,432,4663,955,325,0,0,0,44,482,434,1187,84
"2026-01-30",3,27933,29345,26116,3337,6606,0,22386,0,812,4739,984,458,0,0,0,65,109,615,1123,82
"2026-01-30",4,27150,28892,25396,3328,6606,0,22386,0,1112,5132,988,476,0,-1,0,62,47,636,1116,-29
"2026-01-30",5,26545,29244,24901,3295,6606,0,22386,0,1017,5276,994,833,-283,-64,0,-417,-150,952,1018,-168
"2026-01-30",6,26405,29311,24858,3261,6606,0,22386,0,1103,5435,995,859,-310,-5,0,-439,-203,971,1006,-246
"2026-01-30",7,25514,29118,23953,3237,6606,0,22386,0,1114,5294,995,918,-447,0,0,-645,-580,944,807,-218
"2026-01-30",8,25154,28787,23654,3213,6606,0,22386,0,1107,5376,995,913,-452,-13,0,-653,-630,940,791,-178
"2026-01-30",9,24836,28854,23375,3225,6606,0,22386,0,991,5519,900,611,-567,-120,0,-840,-673,830,831,-227
"2026-01-30",10,24769,28822,23319,3237,6606,0,22386,0,1221,5405,886,575,-571,-81,0,-847,-649,802,841,-84
"2026-01-30",11,25064,28622,23638,3310,6606,0,22386,0,1113,5184,307,32,-562,56,0,-1016,-267,63,1105,16
"2026-01-30",12,25952,29267,24449,3382,6606,0,22386,0,912,5060,228,-5,-562,36,13,-1021,-215,16,1121,143
"2026-01-30",13,28423,31028,26716,3453,6606,0,22386,0,309,5140,27,-5,-524,145,112,-1021,-146,44,1002,200
"2026-01-30",14,30723,33282,28839,3524,6606,0,22386,0,266,4993,4,-4,-522,108,22,-1021,-146,46,989,200
"2026-01-30",15,33494,36006,31381,3543,6606,0,22386,0,246,5257,509,22,-557,196,43,-853,-256,21,804,197
"2026-01-30",16,34823,37107,32580,3561,6606,0,22386,0,28,5650,583,30,-556,90,2,-847,-253,32,792,200
"2026-01-30",17,36222,37669,33812,3564,6606,51,22386,0,18,5613,712,287,-162,1,0,-635,-32,448,832,176
"2026-01-30",18,36908,38286,34372,3566,6606,364,22386,0,14,5607,730,320,-144,0,0,-620,10,488,840,43
"2026-01-30",19,38077,38849,35433,3485,6606,927,22386,0,17,5197,963,858,113,-59,0,-29,178,925,995,-67
"2026-01-30",20,37837,38688,35163,3403,6606,1647,22386,0,17,4894,994,896,122,-16,0,0,221,954,1004,-218
"2026-01-30",21,37596,38575,34828,3376,6606,2087,22386,0,17,4847,994,941,151,0,0,242,504,995,961,-362
"2026-01-30",22,37390,38385,34599,3349,6606,2603,22386,0,17,5010,994,945,152,0,0,251,569,998,958,-378
"2026-01-30",23,37232,38225,34432,3298,6606,2789,22386,0,17,4788,995,975,212,-1,0,80,936,998,987,-375
"2026-01-30",24,36605,37569,33813,3246,6606,3154,22386,0,9,4812,994,977,212,-89,0,74,1005,999,989,-266
"2026-01-30",25,36556,37759,33729,3284,6606,3055,22386,0,9,4611,994,991,2,-241,0,218,1295,999,926,-353
"2026-01-30",26,36423,37674,33647,3322,6606,3313,22386,0,9,4493,994,992,0,-280,0,223,1325,999,923,-362
"2026-01-30",27,36494,37855,33712,3255,6606,2804,22386,0,9,4364,995,992,214,-379,-1,172,1237,999,1012,-372
"2026-01-30",28,36084,37624,33235,3187,6606,2430,22386,0,9,4140,994,992,231,-431,-61,170,1196,999,1024,-439
"2026-01-30",29,36079,37422,33188,3187,6606,2106,22386,0,9,4170,995,992,392,-319,-4,73,824,999,1235,-411
"2026-01-30",30,35983,37529,33157,3187,6606,1249,22386,0,8,4128,994,992,398,-400,-35,69,769,999,1254,-503
"2026-01-30",31,36115,37864,33258,3173,6606,732,22386,0,8,4031,994,992,552,-450,-177,67,671,999,1347,-514
"2026-01-30",32,36558,38459,33740,3158,6606,425,22386,0,8,4140,994,992,559,-451,-328,67,689,998,1350,-514
"2026-01-30",33,37375,39394,34510,3242,6606,86,22386,0,8,4019,993,992,887,-450,-447,161,1061,998,1170,-514
"2026-01-30",34,38340,40442,35398,3326,6606,3,22386,0,8,4086,993,993,901,-450,-531,164,1127,998,1162,-513
"2026-01-30",35,39931,42035,36826,3479,6606,0,22386,0,8,4199,992,992,1055,-451,-531,340,1367,987,1351,-514
"2026-01-30",36,40040,42145,36923,3632,6606,0,22386,0,8,4162,993,984,1061,-452,-531,352,1397,982,1367,-514
"2026-01-30",37,39511,41614,36449,3665,6606,0,22386,0,8,3939,992,679,1061,-451,-531,900,1397,829,1419,-513
"2026-01-30",38,38483,40587,35501,3698,6606,0,22386,0,8,3941,992,667,1061,-451,-531,926,1397,824,1422,-514
"2026-01-30",39,37647,39751,34736,3808,6606,0,22386,0,8,3962,992,969,1061,-451,-531,834,1397,987,1359,-514
"2026-01-30",40,36368,38471,33516,3917,6606,0,22386,0,8,3942,992,990,1054,-451,-531,831,1397,998,1356,-513
"2026-01-30",41,35422,37526,32687,3934,6606,0,22386,0,8,4179,992,992,1062,-451,-531,934,1397,997,1418,-514
"2026-01-30",42,34211,36315,31586,3950,6606,0,22386,0,8,3912,992,990,1061,-451,-531,938,1397,992,1422,-514
"2026-01-30",43,32454,34558,30002,3899,6606,0,22386,0,8,3867,992,901,1061,-451,-531,804,1397,807,1359,-514
"2026-01-30",44,30865,32969,28571,3847,6606,0,22386,0,8,3894,991,883,1062,-451,-531,800,1370,783,1354,-514
"2026-01-30",45,29123,31221,26944,3832,6606,0,22386,0,7,4045,664,469,1061,-446,-531,791,1026,380,1418,-514
"2026-01-30",46,27730,29738,25707,3817,6606,0,22386,0,10,4180,618,434,1060,-354,-531,790,981,353,1423,-513
"2026-01-30",47,26853,29144,24740,3766,6606,0,22386,0,315,4378,203,216,1063,-332,-531,530,943,301,1423,-513
"2026-01-30",48,25983,28371,23923,3715,6606,0,22387,0,412,4267,147,206,1064,-332,-531,520,945,303,1423,-513
"2026-01-31",1,26015,28464,23970,3710,6606,0,22387,0,472,4309,139,400,932,-332,-531,297,1025,528,1423,-514
"2026-01-31",2,26760,29206,24710,3704,6606,0,22387,0,470,4302,138,410,929,-332,-531,288,1035,536,1422,-513
"2026-01-31",3,26072,28704,24225,3670,6606,0,22387,0,655,4218,374,267,980,-332,-531,474,1029,334,1382,-514
"2026-01-31",4,25570,28230,23805,3636,6606,0,22387,0,735,4312,406,262,983,-332,-479,481,1028,325,1380,-514
"2026-01-31",5,25029,27793,23321,3552,6606,0,22387,0,796,4298,343,418,942,-332,-522,467,1019,445,1416,-514
"2026-01-31",6,24682,27450,23039,3467,6606,0,22387,0,792,4343,335,423,940,-332,-531,465,1022,449,1421,-513
"2026-01-31",7,24120,26787,22548,3397,6606,0,22387,0,730,4360,515,222,912,-332,-491,137,1079,344,1379,-514
"2026-01-31",8,22948,25752,21529,3327,6606,0,22387,0,928,4255,540,209,912,-332,-431,124,1087,338,1376,-513
"2026-01-31",9,22917,25849,21619,3256,6606,0,22387,0,1027,4255,459,277,884,-332,-459,181,1088,378,1421,-514
"2026-01-31",10,22839,25797,21499,3184,6606,0,22387,0,1068,4203,448,277,883,-332,-445,183,1104,379,1426,-513
"2026-01-31",11,22705,25443,21335,3153,6606,0,22387,0,1018,4042,232,96,842,-329,-294,326,1303,299,1426,-497
"2026-01-31",12,22851,25512,21520,3122,6606,0,22387,0,1009,4217,203,85,840,-397,-142,333,1332,292,1426,-513
"2026-01-31",13,24001,26021,22582,3073,6606,0,22387,0,546,4169,187,118,675,-346,-14,678,1390,257,1426,-514
"2026-01-31",14,24945,26863,23500,3023,6606,0,22387,0,395,4156,184,125,669,-409,0,692,1397,257,1424,-514
"2026-01-31",15,26220,27898,24663,2963,6606,0,22387,0,289,4641,373,299,474,-301,-1,620,1397,367,1357,-487
"2026-01-31",16,27315,29168,25583,2903,6606,0,22387,0,275,4537,399,319,466,-369,-96,617,1397,376,1353,-513
"2026-01-31",17,28885,30816,26941,2831,6606,254,22387,0,119,4813,785,617,392,-450,-248,433,1397,451,1368,-514
"2026-01-31",18,30003,31975,27880,2758,6606,1042,22387,0,13,4678,837,644,389,-451,-394,426,1397,462,1372,-514
"2026-01-31",19,30674,32771,28331,2644,6606,1996,22387,0,13,4232,804,882,557,-451,-519,487,1397,660,1416,-514
"2026-01-31",20,30661,32770,28175,2530,6606,2819,22387,0,13,3845,800,897,564,-451,-531,489,1397,679,1419,-514
"2026-01-31",21,30936,33045,28378,2417,6606,3864,22387,0,13,3599,927,870,849,-451,-531,613,1397,912,1419,-514
"2026-01-31",22,30921,33030,28267,2303,6606,4395,22387,0,13,3526,944,870,862,-451,-531,618,1398,927,1419,-514
"2026-01-31",23,30454,32562,27760,2231,6606,4684,22387,0,12,3331,853,930,705,-451,-531,667,1397,931,1419,-514
"2026-01-31",24,30274,32382,27532,2159,6606,5113,22387,0,12,3202,841,935,700,-451,-531,669,1397,933,1419,-514
"2026-01-31",25,30606,32714,27852,2079,6606,4607,22387,0,12,3158,975,989,991,-451,-531,851,1397,994,1419,-514
"2026-01-31",26,30714,32822,27949,1998,6606,4390,22387,0,12,2964,993,992,1003,-451,-531,857,1397,998,1419,-514
"2026-01-31",27,30997,33105,28179,1962,6606,4258,22387,0,12,2866,993,992,1041,-451,-531,1011,1397,998,1419,-514
"2026-01-31",28,31197,33306,28261,1926,6606,3558,22387,0,13,2703,993,992,1043,-451,-531,1017,1397,999,1419,-514
"2026-01-31",29,31427,33537,28493,1845,6606,2835,22387,0,14,2270,993,992,1043,-451,-531,998,1397,998,1405,-514
"2026-01-31",30,31904,34014,28979,1763,6606,2212,22387,0,14,1964,992,989,1042,-451,-531,989,1397,996,1403,-514
"2026-01-31",31,32721,34834,29780,1756,6606,1209,22387,0,17,2146,912,863,683,-451,-531,388,1397,924,1389,-514
"2026-01-31",32,33534,35646,30539,1749,6606,535,22387,0,16,1923,900,858,665,-451,-531,358,1397,921,1389,-514
"2026-01-31",33,34395,36509,31399,1794,6606,190,22387,0,18,1969,982,984,223,-451,-531,395,1397,994,1419,-514
"2026-01-31",34,35657,37765,32624,1839,6606,12,22387,0,12,2123,994,991,205,-451,-531,398,1397,998,1425,-514
"2026-01-31",35,37262,39367,34102,1862,6606,0,22387,0,10,2174,993,944,647,-450,-531,707,1397,984,1425,-514
"2026-01-31",36,37329,39434,34209,1884,6606,0,22387,0,10,2265,993,942,667,-450,-531,719,1397,984,1425,-514
"2026-01-31",37,37350,39453,34270,1871,6606,0,22387,0,8,2238,967,962,853,-450,-531,894,1397,983,1425,-514
"2026-01-31",38,36381,38488,33292,1858,6606,0,22387,0,11,1864,963,964,861,-451,-531,900,1397,983,1425,-514
"2026-01-31",39,35731,37836,32700,1871,6606,0,22387,0,9,1677,985,990,1005,-451,-531,993,1397,997,1425,-514
"2026-01-31",40,35076,37180,32091,1883,6606,0,22387,0,8,1867,989,992,1011,-451,-531,997,1397,998,1425,-514
"2026-01-31",41,34250,36354,31371,1848,6606,0,22387,0,8,2095,992,992,1010,-451,-531,987,1397,998,1425,-514
"2026-01-31",42,33042,35144,30199,1812,6606,0,22387,0,6,2267,992,992,1010,-451,-531,987,1397,997,1425,-514
"2026-01-31",43,31962,34064,29208,1775,6606,0,22387,0,6,2323,992,991,950,-451,-531,997,1397,984,1425,-514
"2026-01-31",44,30762,32851,28069,1738,6606,0,22387,0,6,2364,992,986,947,-451,-518,997,1397,979,1423,-514
"2026-01-31",45,29547,31511,27010,1698,6606,0,22387,0,6,2366,992,805,893,-451,-393,997,1397,812,1424,-514
"2026-01-31",46,28354,30145,26007,1657,6606,0,22387,0,6,2357,992,793,890,-430,-241,997,1397,804,1425,-514
"2026-01-31",47,27099,28892,24875,1600,6606,0,22387,0,6,2218,829,833,612,-446,-227,799,1397,885,1425,-514
"2026-01-31",48,26002,27810,23863,1542,6606,0,22458,0,6,2107,806,837,600,-451,-238,792,1397,891,1425,-513
"2026-02-01",1,26646,28354,24441,1491,6606,0,22458,0,6,2328,915,891,734,-451,-137,871,1397,926,1425,-514
"2026-02-01",2,27044,28631,24834,1440,6606,0,22458,0,6,2354,930,897,739,-451,-16,873,1397,930,1425,-514
"2026-02-01",3,26561,28167,24417,1365,6606,0,22458,0,6,2441,986,959,827,-451,-35,850,1397,994,1425,-514
"2026-02-01",4,26043,27621,23924,1289,6606,0,22458,0,6,2279,993,963,831,-451,-7,850,1397,998,1425,-514
"2026-02-01",5,25708,27364,23610,1248,6606,0,22458,0,6,2242,993,945,865,-451,-86,859,1397,998,1425,-513
"2026-02-01",6,25235,26813,23190,1206,6606,0,22458,0,6,2163,994,944,866,-451,-7,860,1397,998,1425,-514
"2026-02-01",7,24708,26372,22667,1165,6606,0,22458,0,117,2070,994,962,824,-433,0,827,1397,998,1425,-514
